URL,关闭时间,创建时间,创建者,序号,更新时间,标签,标签数,标题,正文长度,正文预览,状态,类型,编号,获取时间,评论数,页码
https://github.com/microsoft/vscode/pull/288408,,2026-01-16T16:39:00Z,Copilot,91,2026-01-20T10:13:35Z,,0,Delay log folder creation until primary instance is confirmed,3951,"Running `code` CLI command creates a new timestamped log folder every time, even for secondary insta...",open,Issue,288408,2026-01-26T20:07:51.164906,0,1
https://github.com/microsoft/vscode/pull/288405,,2026-01-16T16:34:20Z,Copilot,92,2026-01-20T10:13:35Z,,0,Hide View Appearance menu items when in Zen Mode,3919,View > Appearance menu shows misleading state when Zen Mode is active—items like Primary Side Bar an...,open,Issue,288405,2026-01-26T20:07:51.164906,0,1
https://github.com/microsoft/vscode/pull/288404,,2026-01-16T16:31:11Z,SimonSiefke,93,2026-01-20T10:13:35Z,,0,fix: memory leak in extension host editor tabs,650,"fixes #288393

### Details

Unfortunately I don't have much details in this case. I asked the AI...",open,Issue,288404,2026-01-26T20:07:51.164906,0,1
https://github.com/microsoft/vscode/pull/288378,,2026-01-16T14:58:29Z,Copilot,94,2026-01-20T10:13:35Z,,0,Add action to attach diff hunk to chat,2916,Adds ability to attach a specific diff hunk to chat directly from the hunk toolbar. When reviewing C...,open,Issue,288378,2026-01-26T20:07:51.164906,0,1
https://github.com/microsoft/vscode/pull/288377,,2026-01-16T14:54:49Z,Copilot,95,2026-01-20T10:13:35Z,,0,[WIP] Fix paste error when target already exists,5188,Thanks for assigning this issue to me. I'm starting to work on it and will keep this PR's descriptio...,open,Issue,288377,2026-01-26T20:07:51.164906,0,1
https://github.com/microsoft/vscode/pull/288328,,2026-01-16T11:39:49Z,Copilot,96,2026-01-20T10:13:35Z,,0,Auto-approve tee command and /tmp writes in terminal tool,2491,Commands like `npm run test 2>&1 | tee /tmp/test_output.log` were blocked because `tee` wasn't auto-...,open,Issue,288328,2026-01-26T20:07:51.164906,0,1
https://github.com/microsoft/vscode/pull/288298,,2026-01-16T10:32:50Z,Copilot,97,2026-01-24T21:59:26Z,install-update,1,"Show actual download progress in ""Downloading Update..."" menu items",2919,"This PR updates the ""Downloading Update..."" menu item to display estimated time remaining (e.g., ""Do...",open,Issue,288298,2026-01-26T20:07:51.164906,0,1
https://github.com/microsoft/vscode/pull/288288,,2026-01-16T10:04:05Z,Copilot,98,2026-01-22T11:53:19Z,,0,Add fast OSS build workflow with transpilation-based gulp tasks,6745,Adds new `vscode-transpile-{platform}-{arch}` gulp tasks and a GitHub Actions workflow to enable fas...,open,Issue,288288,2026-01-26T20:07:51.164906,0,1
https://github.com/microsoft/vscode/pull/288264,,2026-01-16T08:24:50Z,Copilot,99,2026-01-20T10:13:35Z,,0,Fix activity bar not landing on Explorer at startup when activity bar at top,3363,"When activity bar is positioned at ""top"" and a view like Outline is moved to the secondary sidebar, ...",open,Issue,288264,2026-01-26T20:07:51.164906,0,1
https://github.com/microsoft/vscode/pull/288209,,2026-01-16T01:48:07Z,Copilot,100,2026-01-26T06:11:55Z,,0,Add tunnel name telemetry to remote tunnel events,1093,Adds telemetry reporting for tunnel name when tunnels are enabled/disabled and when connections are ...,open,Issue,288209,2026-01-26T20:07:51.164906,0,1
https://github.com/microsoft/vscode/pull/288131,,2026-01-15T17:55:09Z,Copilot,101,2026-01-20T10:13:35Z,,0,Remove chat session title truncation,1466,"Chat session titles were truncated to 30 characters in editor tabs, cutting off longer session names...",open,Issue,288131,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/288127,,2026-01-15T17:49:05Z,Copilot,102,2026-01-20T10:13:35Z,,0,Reduce corner radius of editor hovers,1733,"Reduces `border-radius` on editor and workbench hover tooltips from 3px/5px to 2px for sharper, more...",open,Issue,288127,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/288107,,2026-01-15T16:22:08Z,kiofaw,103,2026-01-20T16:23:58Z,triage-needed,1,fix: Update cursor animations to run infinitely for smoother transitions,405,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,288107,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/288091,,2026-01-15T15:19:00Z,sbatten,104,2026-01-20T10:13:35Z,,0,add exp on default visibility of secondary side bar,7,Add exp...,open,Issue,288091,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/288052,,2026-01-15T12:17:46Z,Copilot,105,2026-01-23T17:32:56Z,,0,Close inline chat when AI features are disabled,2043,"Inline chat remains visible when AI features are disabled via settings while the widget is open.

Ad...",open,Issue,288052,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/288046,,2026-01-15T12:01:15Z,remcohaszing,106,2026-01-20T10:13:35Z,,0,Redirect Monaco devserver / path to /build/vite/,318,"The path `/` doesn’t serve anything. Instead, the Monaco editor is served on `/build/vite/`. The Vit...",open,Issue,288046,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/288043,,2026-01-15T11:34:33Z,Copilot,107,2026-01-20T10:13:35Z,,0,Auto-switch to newly created profile,2171,"When creating a new profile, users expected to be switched to it automatically. Instead, they contin...",open,Issue,288043,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287966,,2026-01-15T05:09:54Z,AndyBodnar,108,2026-01-20T10:13:36Z,,0,customEditor: fix stale cache after file deletion,927,Ran into a weird bug where after deleting a file that was open in a custom editor (using the fs API)...,open,Issue,287966,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287965,,2026-01-15T05:09:41Z,AndyBodnar,109,2026-01-20T10:13:35Z,,0,git: fix blame decorations for third-party extension diff editors,872,"I was using Git Graph to view commit diffs and noticed the blame decorations weren't showing up, eve...",open,Issue,287965,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287964,,2026-01-15T05:09:26Z,AndyBodnar,110,2026-01-20T10:13:36Z,,0,git: add stash submenu to Changes view context menu,655,"Hey, noticed that the new Stashes list has all the nice stash actions in the context menu, but the C...",open,Issue,287964,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287946,,2026-01-15T02:45:44Z,jruales,111,2026-01-20T10:13:36Z,,0,Integrated Browser - Recent URLs,0,,open,Issue,287946,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287913,,2026-01-14T23:42:45Z,Copilot,112,2026-01-14T23:51:55Z,,0,Change dark theme background to pure black,1184,Changes the default dark theme background from dark gray (`#1E1E1E` / `#252526`) to pure black (`#00...,open,Issue,287913,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287904,,2026-01-14T23:06:25Z,hawkticehurst,113,2026-01-20T10:13:36Z,,0,Add streaming token animation to chat,1258,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,287904,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287868,,2026-01-14T20:31:46Z,Copilot,114,2026-01-20T10:13:35Z,,0,Support addressable terminal selections in chat,5248,"Terminal selections can now be attached to chat with stable URIs, enabling preview on hover and clic...",open,Issue,287868,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287858,,2026-01-14T19:28:57Z,Copilot,115,2026-01-20T10:13:36Z,,0,Fix background terminal output not displaying in progress widget,2282,"## Description

Background terminal commands show ""No output was produced"" in the progress widget ev...",open,Issue,287858,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287795,,2026-01-14T14:58:13Z,kiofaw,116,2026-01-20T10:13:36Z,,0,fix: highlight active match when opening find/replace widget,1083,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,287795,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287728,,2026-01-14T09:24:05Z,Copilot,117,2026-01-20T10:13:36Z,,0,Support right-click drag to move or copy selected text,2612,"Adds context menu on right-click drag-and-drop, matching Microsoft Word behavior. Previously, only l...",open,Issue,287728,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287553,,2026-01-13T14:26:49Z,Copilot,118,2026-01-20T10:13:36Z,,0,Add RESOURCE scope to chat.tools.terminal.autoApprove for multi-root workspaces,2171,"The `chat.tools.terminal.autoApprove` setting was not resource-scoped, preventing per-folder configu...",open,Issue,287553,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287192,,2026-01-13T00:17:04Z,kvenkatrajan,119,2026-01-20T15:57:05Z,triage-needed,1,Add telemetry instrumentation for MCP server and tool picker interactions,1308,"## Summary

This PR adds comprehensive telemetry instrumentation to the VS Code tool picker to tra...",open,Issue,287192,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287184,,2026-01-12T22:47:14Z,kev1nramos,120,2026-01-20T10:13:36Z,,0,Fix error in dev console from SCM view,1228,"## Description
When the SCM History View is disposed, autoruns triggered by observable changes from...",open,Issue,287184,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287165,,2026-01-12T19:34:48Z,Copilot,121,2026-01-20T10:13:36Z,,0,Fix search to exclude hidden areas in Output editor,5248,"## Description

When filters are applied in the Output panel (hiding lines by log level, category, o...",open,Issue,287165,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287164,,2026-01-12T19:34:32Z,Copilot,122,2026-01-20T10:13:36Z,,0,Fix: Add copyExcludesHiddenAreas option for filtering hidden content,4888,"When hidden areas exist in an editor (from filters, code folding, or collapsed regions), copying con...",open,Issue,287164,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287150,,2026-01-12T18:33:14Z,lucas-gomes-santana,123,2026-01-26T12:05:04Z,,0,Improve snippet case transforms suport for non-Latin scripts (fix: #286165),2631,"### Description

This PR was made to solve a problem reported on Issue #286165, and the objective ...",open,Issue,287150,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287142,,2026-01-12T17:42:29Z,SimonSiefke,124,2026-01-20T10:13:36Z,,0,fix: memory leak in tunnel view,839,"Fixes some memory leaks in tunnel view. 


### Details

Table renderers and list renderers are ...",open,Issue,287142,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287050,,2026-01-12T03:40:41Z,AshtonYoon,125,2026-01-21T06:09:21Z,,0,Fix janky scrolling in markdown preview with code blocks,1585,"Fixes #278930

## Summary

This PR fixes the scroll synchronization issues between the markdown ...",open,Issue,287050,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287049,,2026-01-12T03:31:52Z,SajanGhimire1,126,2026-01-20T10:13:36Z,triage-needed,1,fix(eslint): correct ApiEventNaming rule's broken subject detection,905,"Previously, the rule had a critical bug where it would:
1. Create unsafe regex from user input (pot...",open,Issue,287049,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287025,,2026-01-11T19:02:07Z,SimonSiefke,127,2026-01-20T10:13:36Z,triage-needed,1,fix: memory leak in pty host service,2262,"Fixes a  memory leak in pty host service.



### Details


When starting pty host, various ev...",open,Issue,287025,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/287003,,2026-01-11T13:29:38Z,xiaoxiangmoe,128,2026-01-20T10:13:36Z,,0,Allow build without .git directory,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,287003,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286983,,2026-01-11T07:59:21Z,anthonykim1,129,2026-01-20T10:13:36Z,,0,Allow ghostty terminal from external terminal osx,225,"Allow ghostty to launch externally for Mac! https://github.com/microsoft/vscode/issues/284265 

Ru...",open,Issue,286983,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286954,,2026-01-10T22:20:12Z,Anselmoo,130,2026-01-20T10:13:36Z,,0,fix: improve Fish shell model description for single-line commands,368,"Fixes #286146

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guid...",open,Issue,286954,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286942,,2026-01-10T19:42:52Z,AndyBodnar,131,2026-01-20T10:13:36Z,under-discussion,1,Support XDG_CONFIG_HOME for argv.json file on Linux,1163,"## Summary

This PR adds XDG Base Directory Specification support for the `argv.json` configuration ...",open,Issue,286942,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286895,,2026-01-10T12:51:58Z,BartolHrg,132,2026-01-20T10:13:36Z,triage-needed,1,copy multiple empty cursors into line above,1602,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,286895,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286872,,2026-01-10T05:01:02Z,damster101,133,2026-01-20T10:13:36Z,triage-needed,1,Add .mpp and .mxx extensions to C++,511,These are common extensions for C++20 module files. They are the default C++ module extensions of bu...,open,Issue,286872,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286856,,2026-01-10T00:37:02Z,Copilot,134,2026-01-20T10:13:36Z,,0,Refactor OAuth metadata from MCP to platform layer,6977,"## Description

OAuth authentication metadata discovery code was tightly coupled to MCP implementati...",open,Issue,286856,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286854,,2026-01-10T00:35:21Z,osortega,135,2026-01-20T10:13:36Z,,0,Experimenting welcome and picker,0,,open,Issue,286854,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286834,,2026-01-09T21:17:07Z,akyTheDev,136,2026-01-20T10:13:36Z,,0,feat(editor): add option to insert newline when folding last line,963,Introduce a new editor option `foldingAddNewlineAtEnd` that controls whether a newline character is ...,open,Issue,286834,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286767,,2026-01-09T15:56:36Z,sandorsett,137,2026-01-20T10:13:36Z,,0,chat: support sendToNewChat option and SendToNewChatAction delegation…,1374,"fixes #286724
This change implements a new option so callers can submit a chat request and immediat...",open,Issue,286767,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286726,,2026-01-09T11:41:55Z,fabienbouchez,138,2026-01-20T10:13:36Z,,0,speech: expose voice chat state changes to extensions,449,Add onDidChangeVoiceChatInProgress event to the speech API to allow extensions to react when voice c...,open,Issue,286726,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286707,,2026-01-09T10:43:35Z,anki-code,139,2026-01-20T10:13:36Z,,0,Add Xonsh shell terminal configuration,147,"Added [xonsh shell](https://github.com/xonsh/xonsh/) terminal configuration.

cc https://github.co...",open,Issue,286707,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286693,,2026-01-09T09:37:36Z,Copilot,140,2026-01-20T10:13:36Z,,0,Replace concatenated localize calls with single localize for gutter indicator menu,1469,Localized strings should not be concatenated with hardcoded separators. Different languages may use ...,open,Issue,286693,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286653,,2026-01-09T01:56:07Z,ShikeChen-MS,141,2026-01-26T06:48:46Z,,0,Add git scalar clone feature to VSCode,1826,"Hello Team:

I am proposing this pr for this feature request I sent out: https://github.com/micros...",open,Issue,286653,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286627,,2026-01-08T22:44:52Z,sandorsett,142,2026-01-20T10:13:36Z,,0,Make chat participant/provider calls resilient; handle exceptions and…,321,"Fixes #286618

Summary:

Wrap calls to extension-provided chat APIs (title, summary, followups, ...",open,Issue,286627,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286625,,2026-01-08T22:16:37Z,anthonykim1,143,2026-01-20T10:13:36Z,,0,Log runCommand for debugging ,23,Just doing it for build...,open,Issue,286625,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286622,,2026-01-08T21:52:55Z,meganrogge,144,2026-01-20T10:13:36Z,,0,"add chat response tests, discover and fix a11y issues",552,"Adds two simple chat response tests, extending our suite:
- Create a simple file
- Run something s...",open,Issue,286622,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286620,,2026-01-08T21:44:32Z,Copilot,145,2026-01-20T10:13:37Z,,0,Fix URI scheme validation for components from untrusted sources (IPC),5683,"## Description

The URI constructor skips validation when constructed from `UriComponents` objects, ...",open,Issue,286620,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286476,,2026-01-08T04:00:56Z,dalisoft,146,2026-01-20T10:13:37Z,,0,fix(typescript): `tsserver.useSyntaxServer.always` description,563,"This change adds important note about TypeScript behavior when setting this setting

Related issue...",open,Issue,286476,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286470,,2026-01-08T02:31:42Z,osortega,147,2026-01-20T10:13:37Z,,0,Rename fix for disposed models,401,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://...",open,Issue,286470,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286456,,2026-01-07T23:54:53Z,mayur9210,148,2026-01-21T04:04:23Z,,0,fix devcontainer setup parsing failure on Rocky Linux 8.5,403,"## Fix devcontainer setup parsing failure on Rocky Linux 8.5

Fixes #232159

### Description

...",open,Issue,286456,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286354,,2026-01-07T13:14:49Z,aiday-mar,149,2026-01-20T10:13:37Z,,0,moving back to execCommand('paste'),0,,open,Issue,286354,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286267,,2026-01-07T01:22:10Z,pwang347,150,2026-01-20T10:13:37Z,,0,Add slash command to troubleshoot agent info,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,286267,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286236,,2026-01-06T22:53:11Z,SimonSiefke,151,2026-01-20T10:13:37Z,triage-needed,1,fix: memory leak in main thread terminal service,1514,"Fixes a memory leak in `mainThreadTerminalService`. 


### Details

Registering a terminal comp...",open,Issue,286236,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286215,,2026-01-06T20:50:42Z,Grovvik,152,2026-01-21T14:02:05Z,,0,fix(statusbarpart.css): add padding at top of the statusbar,1003,"Fixes #162995

## Description
This PR addresses the visual misalignment of status bar items. Prev...",open,Issue,286215,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286212,,2026-01-06T20:16:29Z,ayush-that,153,2026-01-24T17:53:30Z,,0,fix(terminal): support decimal font sizes,839,"  Fixes #286194

<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request gu...",open,Issue,286212,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286180,,2026-01-06T16:53:41Z,suchira-titli,154,2026-01-20T10:13:37Z,,0,Fixes Inefficient results collection in TextSearchResultsCollector,498,"Fixes #264127 

## Description of the changes:

**File changed**: textSearchManager.ts

**Upda...",open,Issue,286180,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286109,,2026-01-06T11:04:04Z,benibenj,155,2026-01-20T10:13:37Z,,0,Context menu for breadcrumbs,209,"https://github.com/microsoft/vscode/issues/286073

TODO:
- How does the action know which breadcrumb...",open,Issue,286109,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/286029,,2026-01-06T00:28:34Z,hawkticehurst,156,2026-01-20T10:13:37Z,,0,Add vertical spacing to chat title bars,1816,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,286029,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285943,,2026-01-05T14:24:59Z,benibenj,157,2026-01-20T10:13:37Z,,0,Sticky nodes prototype,737,This is a prototype for defining nodes to be sticky which are not parent nodes. The code is not full...,open,Issue,285943,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285882,,2026-01-05T07:44:26Z,Alive-Fish,158,2026-01-23T01:56:37Z,,0,feat: add fields to LanguageModelToolInformation for full definitions of MCP tools,500,"Issue: https://github.com/microsoft/vscode/issues/280530

Summary: this PR is to expose some field...",open,Issue,285882,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285831,,2026-01-04T20:44:21Z,przpl,159,2026-01-20T10:13:37Z,,0,Inline completions support for chat input,645,See this PR to understand why this feature may be needed: https://github.com/microsoft/vscode-copilo...,open,Issue,285831,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285822,,2026-01-04T17:57:04Z,Copilot,160,2026-01-20T10:13:37Z,,0,"Make keyboard shortcuts commands discoverable via ""bindings"" search",3446,"Searching ""bindings"" in the Command Palette returns no keyboard shortcuts commands, despite `keybind...",open,Issue,285822,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285815,,2026-01-04T16:46:50Z,Tyriar,161,2026-01-20T10:13:37Z,,0,Add selection decoration terminal contrib,0,,open,Issue,285815,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285814,,2026-01-04T16:44:28Z,Copilot,162,2026-01-20T10:13:37Z,,0,Add setting to exclude extensions with disabled auto-update from badge count,3508,"Extensions with automatic updates disabled now often represent the only ""outdated"" items in the badg...",open,Issue,285814,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285766,,2026-01-03T23:23:26Z,AkiUse306,163,2026-01-20T10:13:37Z,triage-needed,1,Update copyright year in LICENSE file,351,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,285766,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285732,,2026-01-03T13:51:33Z,Tyriar,164,2026-01-20T10:13:37Z,,0,Add policies for more terminal chat settings,371,"Fixes #284302

@joshspicer thoughts on these policies? There is also `chat.tools.terminal.autoRepl...",open,Issue,285732,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285713,,2026-01-03T03:32:35Z,JohnABardo,165,2026-01-20T10:13:37Z,,0,Feat/keybind teacher,5515,"# Keybinding Teacher Feature - PR Description

## Description

This PR implements a **Keybinding...",open,Issue,285713,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285658,,2026-01-02T12:15:58Z,murataslan1,166,2026-01-20T10:13:37Z,,0,UX: Add 'Don't Show Again' prompt for restarting extensions,257,"Adds a user-friendly prompt when disabling extensions in the Runtime Extensions Editor, asking if th...",open,Issue,285658,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285636,,2026-01-02T08:16:03Z,murataslan1,167,2026-01-20T10:13:37Z,,0,fix: prevent duplicate disable actions in extension dropdown,628,"## Summary

When an extension is in the state:
- Disabled Globally
- Enabled Workspace

The ""Disable...",open,Issue,285636,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285633,,2026-01-02T08:08:45Z,murataslan1,168,2026-01-20T19:45:31Z,,0,fix: prevent simple browser race condition on restore,819,"## Summary

When reloading a window with a Simple Browser tab that wasn't focused, a race condition ...",open,Issue,285633,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285629,,2026-01-02T07:38:21Z,murataslan1,169,2026-01-25T19:37:30Z,,0,feat: add hoverForeground and hoverBackground to activity bars,1446,"## Summary

This PR adds new color customization tokens for the activity bar hover state, allowing t...",open,Issue,285629,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285615,,2026-01-02T03:01:59Z,Copilot,170,2026-01-23T00:24:44Z,,0,Add image slideshow editor for chat tool responses,7338,"## Description

Implements a custom editor that displays images from MCP tool results in a slideshow...",open,Issue,285615,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285592,,2026-01-01T20:23:41Z,kh0m,171,2026-01-20T10:13:37Z,,0,Update swipeToNavigate Commands (microsoft#285591),798,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,285592,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285567,,2026-01-01T13:48:31Z,eidriahn,172,2026-01-20T10:13:37Z,,0,fix: model name overflows out of bounds of the chat window,568,"I noticed that the model name was overflowing when the chat window was very narrow, to fix it I adde...",open,Issue,285567,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285559,,2026-01-01T11:30:52Z,eidriahn,173,2026-01-20T10:13:37Z,,0,feat: registered action to copy last response of chat from the toolbar,100,"Fixes #283073

https://github.com/user-attachments/assets/11d9c149-624f-46aa-b52c-7cdf38508699

...",open,Issue,285559,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285497,,2025-12-31T11:51:19Z,MinuteReversal,174,2026-01-20T10:13:37Z,,0,Feature/goto line preview toggle,421,"## Summary
- add the editor.gotoLine.autoReveal setting (window scope, default on) so users can dis...",open,Issue,285497,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285453,,2025-12-30T18:50:09Z,bagratte,175,2026-01-20T10:13:37Z,,0,Add --class command line parameter,74,"The parameter overrides the application name
(WM_CLASS).

Fixes #284420...",open,Issue,285453,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285449,,2025-12-30T17:41:44Z,eidriahn,176,2026-01-20T10:13:37Z,,0,feat: improve fuzzy scoring for exact substring matches,535,"Fixes #284229

Previously, the fuzzy scoring algorithm applied a penalty for every character skipped...",open,Issue,285449,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285419,,2025-12-30T12:43:36Z,theanarkh,177,2026-01-20T10:13:37Z,triage-needed,1,fix pty output make main process oom,692,"Fixes https://github.com/microsoft/vscode/issues/234393

The local pty process communicates direct...",open,Issue,285419,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285417,,2025-12-30T12:27:10Z,mizdra,178,2026-01-20T10:13:37Z,,0,Fix deadlock caused by `import 'vscode'` from modules loaded via `require(esm)`,3156,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,285417,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285356,,2025-12-29T18:47:14Z,Ashwinhegde19,179,2026-01-20T10:13:37Z,,0,feat: Add engines property to root package.json,939,"## Summary

Adds the \`engines\` field to \`package.json\` to specify minimum Node.js and npm versio...",open,Issue,285356,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285325,,2025-12-29T13:15:16Z,muhamedkarajic,180,2026-01-20T10:13:37Z,triage-needed,1,decorationsEnabled takes space even when set to never (#285320),531,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https:...",open,Issue,285325,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285034,,2025-12-25T12:17:38Z,Zamiell,181,2026-01-20T10:13:37Z,,0,fix: multi-language workspace setting should override single-language user setting,5269,"Closes #168411.

Here's the summary from Claude:

# Fix for Bug #168411: Multi-language workspac...",open,Issue,285034,2026-01-26T20:07:54.853918,0,2
https://github.com/microsoft/vscode/pull/285015,,2025-12-25T07:29:14Z,s21v1d9p,182,2026-01-20T10:13:37Z,,0,Fix Ctrl+P text navigation in webview on macOS,987,"## Summary

Fixes #264957

On macOS, Ctrl+P is a standard emacs-style shortcut for moving to the pre...",open,Issue,285015,2026-01-26T20:07:54.853918,0,2
